PlayerID,MLBAMID,Player,Age,B,Pos,Tm,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,OPS,R$,5x5,12$,15$,BB%,Ct%,Eye,PX,xPX,HCTX,SPD,rSPD,G%,L%,F%,XBA,BA,RCG,RAR,BPV,PAvsRH,PAvsLH,AVGvsRH,AVGvsLH,OBPvsRH,OBPvsLH,SLGvsRH,SLGvsLH,OPSvsRH,OPSvsLH
3087,543216,"Gillaspie, Conor ",28,L,5,SF,191,24,50,8,4,6,25,12,28,1,2,262,307,440,747,1,0,-10,-5,6,85,0.43,92,102,110,126,50,38,23,38,275,55,4.5,-2.8,66,183,22,266,227,317,227,450,364,767,591
3460,502261,"Gillespie, Cole ",32,R,o8,MIA,51,7,12,3,2,0,5,3,14,0,0,235,273,373,645,0,0,-17,-11,5,73,0.21,90,140,124,125,0,32,13,55,196,25,3.5,-1.8,13,37,18,250,200,270,278,444,200,715,478
5132,595963,"Goeddel, Tyler ",23,R,o79,PHI,213,17,41,3,3,4,16,17,52,3,0,192,258,291,549,-6,-6,-16,-11,7,76,0.33,54,79,77,180,191,54,17,29,225,45,2.4,-15.1,16,130,104,216,165,287,221,345,227,632,448
3872,502671,"Goldschmidt, Paul ",28,R,3,ARI,579,106,172,33,3,24,95,110,150,32,5,297,411,489,899,38,37,31,32,16,74,0.73,122,106,113,97,100,46,25,29,274,40,7.5,34.6,56,542,162,282,352,386,494,465,576,850,1070
909,408236,"Gonzalez, Adrian ",34,L,3,LA,568,69,162,31,0,18,90,55,117,0,2,285,349,435,784,16,16,11,13,9,79,0.47,93,94,106,70,1,46,26,27,275,40,5.3,-0.1,32,452,181,303,244,372,293,488,310,859,602
2834,471865,"Gonzalez, Carlos ",30,L,o9,COL,584,87,174,42,2,25,100,46,129,2,2,298,350,505,855,24,23,19,20,7,78,0.36,129,127,117,82,43,46,21,33,282,35,6.3,26.8,56,450,182,309,273,373,291,510,494,883,786
4483,571718,"Goodwin, Brian ",25,L,o,WAS,42,1,12,4,1,0,5,2,14,0,0,286,318,429,747,-3,-5,-17,-11,5,67,0.14,119,105,106,114,0,59,15,26,231,15,4.9,0.6,7,40,4,289,250,325,250,421,500,746,750
3827,543829,"Gordon, Dee ",28,L,4,MIA,325,47,87,7,6,1,14,18,55,30,7,268,305,335,641,13,12,1,6,5,83,0.33,37,29,57,201,244,59,19,23,257,40,3.7,-9.5,35,268,78,270,257,311,282,345,297,656,579
4427,488912,"Gosewisch, Tuffy ",32,R,2,ARI,90,8,14,1,1,3,7,7,22,0,0,156,224,289,513,-7,-7,-18,-12,7,76,0.32,71,64,80,104,0,47,18,35,225,50,1.9,-6.6,6,81,18,83,444,175,444,111,1000,286,1444
4440,594838,"Gosselin, Phil ",27,R,45,ARI,220,26,61,12,1,2,13,15,46,3,0,277,324,368,692,1,0,-10,-5,6,79,0.33,63,57,87,131,137,52,21,27,252,30,4.3,-4.2,21,183,57,274,288,319,339,375,346,694,685
3984,518735,"Grandal, Yasmani ",27,B,2,LA,390,49,89,14,1,27,72,64,116,1,3,228,339,477,816,6,7,1,4,14,70,0.55,152,155,111,60,17,45,16,39,251,45,5.2,12.3,51,361,96,229,224,327,385,497,395,824,780
1161,434158,"Granderson, Curtis ",35,L,o98,NYM,545,88,129,24,5,30,59,74,130,4,2,237,335,464,799,8,11,6,8,12,76,0.57,131,127,114,98,69,36,22,42,265,50,5.1,7,64,472,161,241,226,347,298,479,425,826,723
4257,502205,"Green, Grant ",28,R,4,SF,46,7,12,2,0,1,7,3,8,0,0,261,300,370,670,-3,-5,-16,-10,6,83,0.38,66,97,146,94,0,41,26,33,262,45,3.9,-1.2,25,18,32,167,321,167,375,167,500,333,875
4536,545341,"Grichuk, Randal ",24,R,o87,STL,446,66,107,29,3,24,68,28,141,5,4,240,289,480,769,10,11,4,7,6,68,0.2,162,142,111,110,74,41,16,44,251,30,4.5,-3.4,50,343,135,240,240,277,319,477,488,754,806
4019,576397,"Gyorko, Jedd ",27,R,4563,STL,400,58,97,9,1,30,59,37,96,0,0,243,306,495,801,8,9,3,5,8,76,0.39,137,135,107,85,0,41,19,40,265,45,5.1,1.5,58,284,154,241,245,299,318,536,417,836,735
4284,571740,"Hamilton, Billy ",25,B,8o,CIN,411,69,107,19,3,3,17,36,93,58,8,260,321,343,664,29,26,14,19,8,77,0.39,57,32,60,183,263,48,22,30,239,30,4.3,-2.9,28,337,123,275,221,340,267,356,310,696,576
5356,571745,"Haniger, Mitch ",25,R,o8,ARI,109,9,25,2,1,5,17,12,27,0,0,229,309,404,713,-2,-3,-14,-9,10,75,0.44,96,135,114,117,0,39,18,43,230,45,4.1,-2,34,90,33,250,172,322,273,438,310,760,583
4697,593700,"Hanson, Alen ",23,B,4,PIT,31,5,7,1,0,0,1,2,5,2,1,226,273,258,531,-4,-5,-17,-11,6,84,0.4,26,-14,39,137,143,60,20,20,254,55,2.3,-2.5,12,26,7,250,143,308,143,292,143,599,286
3941,547180,"Harper, Bryce ",23,L,o9,WAS,506,84,123,24,2,24,86,108,117,21,10,243,373,441,814,19,20,14,16,17,77,0.92,117,111,106,88,75,40,17,42,252,55,5.5,12.3,64,455,172,250,226,391,326,442,438,833,764
3820,543281,"Harrison, Josh ",28,R,45o,PIT,487,57,138,25,7,4,59,18,76,19,4,283,311,388,699,18,16,7,11,3,84,0.24,63,99,95,146,149,44,19,36,250,30,4.3,-6.3,41,426,96,277,311,303,344,370,467,674,810
5238,571757,"Hazelbaker, Jeremy ",28,L,o78,STL,200,35,47,7,3,12,28,18,64,5,2,235,295,480,775,3,3,-7,-2,8,68,0.28,152,96,86,135,118,50,15,36,255,35,4.7,0,52,182,42,245,195,318,195,503,390,822,585
3975,588751,"Hechavarria, Adeiny ",27,R,6,MIA,508,52,120,17,6,3,38,33,73,1,0,236,283,311,594,-3,-0,-9,-5,6,86,0.45,43,86,112,138,139,48,22,30,254,55,2.9,-20.6,32,426,121,244,207,285,273,315,297,600,570
4550,595978,"Hedges, Austin ",23,R,2,SD,24,2,3,1,0,0,1,0,7,0,1,125,154,167,321,-6,-7,-19,-12,0,71,0,39,59,96,95,47,44,6,50,154,40,0.4,-3.4,-54,21,5,53,400,95,400,53,600,148,1000
3282,502317,"Heisey, Chris ",31,R,o79,WAS,139,18,30,3,1,9,17,13,44,0,1,216,290,446,736,-3,-3,-13,-8,8,68,0.3,139,124,81,110,4,31,19,50,231,35,4,-2,36,103,52,204,239,282,308,441,457,722,764
4375,514917,"Hernandez, Cesar ",26,B,4,PHI,547,67,161,14,11,6,39,66,116,17,13,294,371,393,764,18,18,8,12,11,79,0.57,55,58,83,186,134,55,24,21,263,35,5,2.1,38,471,151,279,341,365,391,391,399,756,789
4675,571771,"Hernandez, Enrique ",24,R,o784,LA,216,25,41,8,0,7,18,28,64,2,0,190,283,324,607,-6,-5,-15,-10,11,70,0.44,89,91,79,87,91,41,17,42,211,45,2.9,-11.6,4,101,143,191,189,248,308,277,361,524,668
2814,491676,"Hernandez, Gorkys ",28,R,o8,SF,54,7,14,5,0,2,4,3,11,0,1,259,298,463,761,-3,-5,-16,-10,5,80,0.27,132,152,128,108,11,39,20,41,275,40,4.4,-0.4,69,21,36,238,273,238,333,476,455,714,788
4977,591712,"Hernandez, Oscar ",22,R,2,ARI,11,1,2,0,0,1,1,0,0,0,0,182,182,455,636,-4,-6,0,0,0,100,0,106,112,148,91,0,27,18,55,301,60,2.6,-0.4,114,7,4,143,250,143,250,143,1000,286,1250
4842,546318,"Herrera, Odubel ",24,L,8o,PHI,583,87,167,21,6,15,49,63,134,25,7,286,361,420,781,25,25,16,19,10,77,0.47,79,88,85,150,142,46,22,32,249,35,5.4,12.2,37,494,162,303,236,374,321,467,278,841,599
4212,543302,"Herrmann, Chris ",28,L,2,ARI,148,21,42,5,4,6,28,16,44,4,0,284,352,493,845,4,2,-8,-3,10,70,0.36,125,206,126,148,162,44,17,38,242,20,6.4,9.4,47,140,26,268,381,324,500,480,571,804,1071
3311,518792,"Heyward, Jason ",26,L,o98,CHC,530,61,122,27,1,7,49,54,93,11,4,230,306,325,631,2,4,-3,0,9,82,0.58,62,72,88,89,75,46,21,33,249,50,3.2,-23.1,26,431,161,238,207,309,300,338,286,647,586
891,407812,"Holliday, Matt T",36,R,7o3,STL,382,48,94,20,1,20,62,35,71,0,0,246,322,461,782,6,6,-1,3,8,81,0.49,120,126,127,77,0,50,14,36,264,50,4.8,2.2,63,298,128,252,233,332,297,444,500,776,797
4677,534627,"Holt, Tyler ",27,R,o897,CIN,179,21,42,5,3,0,13,23,48,4,3,235,327,296,623,-3,-3,-14,-8,11,73,0.48,41,33,64,153,106,52,23,25,226,40,3.1,-7.7,-3,147,61,246,204,317,350,308,265,625,615
5120,543329,"Hood, Destin ",26,R,o,MIA,25,3,6,1,0,1,2,0,11,0,1,240,240,400,640,-3,-5,-17,-11,0,56,0,131,47,49,94,24,64,21,14,222,20,2.6,-1.6,-40,21,4,286,0,286,0,476,0,762,0
985,429667,"Howard, Ryan J",36,L,3,PHI,331,35,65,10,0,25,59,27,114,0,1,196,257,453,710,0,1,-6,-3,7,66,0.24,166,192,122,42,1,35,23,43,250,40,3.6,-15.2,25,327,35,205,121,269,143,480,212,749,355
2981,460026,"Hundley, Nick ",32,R,2,COL,289,30,75,20,1,10,48,25,65,0,0,260,320,439,759,3,3,-6,-1,8,78,0.38,115,109,118,83,0,46,18,36,256,35,4.8,3.4,45,211,106,221,333,295,368,379,556,674,923
3769,501986,"Hunter, Cedric ",28,L,o7,PHI,34,3,3,0,0,1,1,2,6,0,0,88,139,176,315,-7,-7,-19,-13,6,82,0.33,42,40,72,91,0,44,7,48,179,55,0.7,-4.5,3,35,1,91,0,143,0,182,0,325,0
4329,542255,"Inciarte, Ender ",25,L,o897,ATL,522,85,152,24,7,3,29,45,68,16,7,291,351,381,732,15,16,7,11,8,87,0.66,53,50,80,157,131,49,24,27,275,55,4.7,0.9,55,428,150,281,319,346,365,380,384,726,749
747,408299,"Infante, Omar ",34,R,4,FAN,134,16,32,9,1,0,11,9,23,0,0,239,279,321,600,-4,-4,-15,-10,6,83,0.39,60,99,101,108,0,38,20,42,235,40,3.1,-6.5,26,114,35,238,241,274,294,324,310,598,604
2893,454975,"Iribarren, Hernan ",32,L,o,CIN,45,6,14,0,3,0,2,0,11,1,0,311,311,444,756,-2,-4,-16,-10,0,76,0,59,13,63,158,172,68,26,6,284,30,5.3,0.6,0,40,5,300,400,300,400,450,400,750,800
5008,608671,"Jankowski, Travis ",25,L,o89,SD,335,53,82,13,2,2,12,42,100,30,12,245,332,313,646,11,11,-0,5,11,70,0.42,53,28,68,152,168,58,26,16,244,40,3.5,-11.9,-6,289,93,275,155,368,220,359,179,727,398
3076,444379,"Jaso, John ",32,L,30,PIT,380,45,102,25,3,8,42,45,74,0,4,268,353,413,766,4,4,-4,-0,10,81,0.61,92,77,100,87,3,52,21,27,270,55,4.8,-3.5,45,407,25,281,50,361,208,433,50,795,258
3434,445055,"Jay, Jon ",31,L,o8,SD,347,49,101,26,1,2,26,19,78,2,0,291,339,389,728,5,5,-4,0,5,78,0.24,76,65,93,106,108,55,24,21,267,30,4.6,0,15,254,120,282,308,319,378,394,374,713,752
3417,457775,"Jennings, Desmond ",29,R,o78,FAA,200,22,40,7,1,7,20,21,58,2,0,200,281,350,631,-4,-4,-14,-9,9,71,0.36,95,99,76,107,112,46,16,37,224,40,3.1,-8.2,13,153,72,203,194,296,250,376,299,672,549
4777,571812,"Jensen, Kyle ",28,R,o,ARI,31,5,6,0,1,2,7,2,13,0,0,194,265,452,716,0,0,-16,-11,6,58,0.15,167,211,92,117,0,17,33,50,216,30,3.5,-0.9,15,19,15,63,333,211,333,63,867,273,1200
3155,453400,"Johnson, Chris ",31,R,35,MIA,243,20,54,11,0,5,24,19,78,0,0,222,281,329,611,-4,-4,-14,-9,7,68,0.24,80,92,93,81,0,45,27,28,230,30,3,-15.4,-23,155,109,229,212,279,284,326,333,606,618
1013,430637,"Johnson, Kelly A",34,L,4o735,NYM,304,25,75,14,0,10,34,25,65,4,0,247,306,391,698,3,2,-8,-3,8,79,0.38,88,90,94,82,86,48,21,32,255,40,4.1,-8.9,27,278,55,247,245,313,273,382,434,695,707
4693,608672,"Johnson, Micah ",25,L,4,LA,6,1,1,0,0,0,0,0,1,0,0,167,167,167,333,0,0,0,0,0,83,0,0,-24,68,95,0,50,25,25,234,50,0.9,-0.7,-35,5,1,200,0,200,0,200,0,400,0
4492,571830,"Joseph, Tommy ",24,R,3,PHI,315,47,81,15,0,21,47,22,75,1,1,257,308,505,813,7,7,-0,3,6,76,0.29,144,144,113,57,30,37,18,45,265,40,5.2,1.3,52,247,100,248,281,291,350,482,562,774,912
2910,459964,"Joyce, Matt ",31,L,o79,PIT,231,45,56,10,1,13,42,59,67,1,1,242,403,463,866,4,4,-5,-1,20,71,0.88,138,126,104,93,49,46,18,36,255,55,6.1,12.7,65,251,42,244,235,406,381,477,382,884,763
3566,501888,"Kalish, Ryan ",28,L,o,CHC,7,1,2,0,0,0,2,1,0,0,0,286,444,286,730,0,0,0,0,10,100,0,0,-24,101,81,0,57,29,14,303,55,3.8,0,46,7,3,167,1000,286,1000,167,1000,452,2000
4862,628356,"Kang, Jung-ho ",29,R,56,PIT,318,45,81,19,0,21,62,36,79,3,1,255,354,513,867,9,9,2,5,10,75,0.46,156,146,120,63,50,42,20,37,282,50,5.8,7.5,66,288,82,267,209,354,354,542,403,896,757
4050,493128,"Kawasaki, Munenori ",35,L,4,CHC,21,3,7,2,0,0,1,4,5,2,0,333,462,429,890,0,0,-16,-10,15,76,0.8,84,-24,39,118,145,40,27,33,254,40,8.1,1.8,40,20,6,412,0,500,333,529,0,1029,333
5378,608348,"Kelly, Carson ",21,R,2,STL,13,1,2,1,0,0,1,0,2,0,0,154,214,231,445,-5,-6,0,0,0,85,0,61,-1,62,104,0,64,9,27,235,50,1.1,-1.3,21,11,3,0,667,91,667,0,1000,91,1667
2571,430603,"Kelly, Don ",36,L,3,MIA,27,2,4,0,2,0,3,2,5,0,0,148,200,296,496,-5,-7,-18,-12,7,81,0.4,61,44,72,124,0,50,27,23,275,60,1.8,-2.8,27,28,2,160,0,214,0,320,0,534,0
4812,571841,"Kelly, Tyler ",27,B,o5,NYM,58,9,14,1,1,1,7,11,9,0,0,241,352,345,697,-4,-5,-16,-10,15,84,1.22,51,122,108,135,0,41,12,47,207,55,4.2,-1.2,52,47,24,179,368,277,500,282,474,559,974
2303,461314,"Kemp, Matt ",31,R,o97,ATL,623,89,167,39,0,35,108,36,156,1,0,268,304,499,803,20,21,18,18,5,75,0.23,143,136,109,71,71,40,20,40,270,35,5.4,13.2,48,526,146,258,306,293,342,468,612,761,954
2246,435062,"Kendrick, Howie ",32,R,4o753,LA,487,65,124,26,2,8,40,50,96,10,2,255,326,366,691,6,8,-0,4,9,80,0.52,72,63,110,95,87,61,19,20,272,50,4.1,-10.8,28,366,177,264,234,322,333,399,292,722,626
4808,623182,"Kivlehan, Patrick ",26,R,o,CIN,21,5,4,0,0,1,2,2,11,0,0,190,292,333,625,-4,-6,-17,-11,8,48,0.18,117,51,39,91,0,40,20,40,160,15,2.7,-1.2,-69,15,9,231,125,333,222,231,500,564,722
4531,600303,"La Stella, Tommy ",27,L,5,CHC,148,17,40,12,1,2,11,18,27,0,1,270,357,405,763,-1,-2,-13,-8,11,82,0.67,91,100,107,90,2,36,28,36,276,55,4.8,0.1,50,145,23,264,316,345,435,403,421,748,856
4349,501571,"Lagares, Juan ",27,R,o8,NYM,142,15,34,7,2,3,9,11,27,4,2,239,301,380,682,-2,-3,-14,-8,7,81,0.41,83,68,71,124,105,42,22,35,259,50,3.7,-4.2,43,81,79,217,260,295,308,420,342,715,650
4107,503351,"Lalli, Blake ",33,L,3,ATL,13,0,2,1,0,0,1,0,3,0,0,154,154,231,385,-5,-6,0,0,0,77,0,67,175,187,78,0,60,20,20,192,45,1.1,-1.3,-12,11,2,91,500,91,500,182,500,273,1000
4704,571875,"Lamb, Jacob ",25,L,5,ARI,523,81,130,31,9,29,91,64,154,6,1,249,332,509,840,14,16,11,13,11,71,0.42,164,149,113,111,102,46,17,37,271,45,5.7,6,70,465,129,271,164,346,279,552,345,898,625
3818,518934,"LeMahieu, DJ ",27,R,4,COL,552,104,192,32,8,11,66,66,80,11,7,348,416,495,911,32,31,24,26,10,86,0.83,84,95,122,149,104,51,27,23,303,50,7.9,43.2,77,456,179,354,331,417,415,486,517,903,931
3290,446653,"Lobaton, Jose M",31,B,2,WAS,99,10,23,3,1,3,8,12,18,0,0,232,319,374,692,-4,-5,-16,-10,11,82,0.67,76,110,96,102,0,46,21,33,255,60,3.9,-1.4,42,96,18,262,67,344,176,393,267,737,443
2193,425766,"Loney, James ",32,L,3,NYM,343,30,91,16,1,9,34,16,37,0,0,265,307,397,703,3,2,-7,-2,4,89,0.43,72,82,107,64,0,42,24,35,279,55,4.1,-9.8,44,310,56,282,173,323,218,419,269,742,487
4756,607257,"Lopez, Rafael ",28,L,2,CIN,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,-24,0,80,0,100,0,0,0,20,0,-1.1,-145,6,1,0,0,0,0,0,0,0,0
3660,518953,"Lough, David ",30,L,o789,MIA,67,6,16,3,1,0,4,9,8,1,2,239,342,313,655,-3,-5,-17,-11,11,88,1.13,45,22,72,111,53,42,17,41,233,65,3.1,-2.3,46,75,4,238,250,347,250,302,500,648,750
3681,455117,"Maldonado, Martin ",29,R,2,MIL,208,21,42,7,0,8,21,35,56,1,0,202,332,351,683,-5,-4,-14,-9,14,73,0.63,92,90,84,49,50,44,18,38,225,50,3.6,-3.5,10,184,69,188,237,330,338,356,339,685,677
5159,622534,"Margot, Manuel ",21,R,o,SD,37,4,9,4,1,0,3,0,7,2,0,243,243,405,649,-3,-5,-17,-10,0,81,0,111,51,132,138,208,63,23,13,322,50,3.6,-1.1,57,24,13,208,308,208,308,375,462,583,769
2196,455976,"Markakis, Nick ",32,L,9o,ATL,599,67,161,38,0,13,89,71,101,0,2,269,346,397,744,11,12,6,8,10,83,0.7,82,105,111,62,1,43,22,35,259,50,4.7,0.9,40,483,201,280,243,364,303,435,309,800,613
3977,516782,"Marte, Starling ",27,R,o78,PIT,489,71,152,34,5,9,46,23,104,47,12,311,362,456,818,39,34,22,26,4,79,0.22,95,98,111,147,185,48,23,28,274,30,5.8,15.6,46,433,96,315,292,367,337,470,393,837,730
5279,500874,"Martinez, Jose ",27,R,o7,STL,16,4,7,1,0,0,1,2,1,0,0,438,500,500,1000,-3,-4,0,0,11,94,2,45,9,178,101,0,60,20,20,285,60,11.3,2.4,66,6,12,250,500,500,500,250,583,750,1083
2213,425772,"Mathis, Jeff ",33,R,2,MIA,126,12,30,4,1,2,15,4,36,0,0,238,267,333,601,-3,-4,-15,-9,3,71,0.11,63,101,76,111,0,41,16,43,194,20,2.9,-3.5,-22,92,40,202,324,228,359,270,486,498,845
2567,457705,"McCutchen, Andrew ",29,R,8o,PIT,598,81,153,26,3,24,79,69,143,6,7,256,336,430,766,14,16,10,12,10,76,0.48,104,134,111,107,57,36,22,42,249,45,4.7,0.4,42,550,125,262,229,338,328,434,413,772,741
4113,474568,"Mercer, Jordy ",29,R,6,PIT,519,66,133,22,3,11,59,51,83,1,1,256,328,374,701,5,7,0,3,9,84,0.61,68,60,86,115,59,49,20,32,257,55,4.1,-5.2,44,464,120,252,275,314,378,355,451,669,829
3855,519023,"Mesoraco, Devin ",28,R,2,CIN,50,2,7,1,0,0,1,5,10,0,1,140,218,160,378,-7,-8,-19,-13,9,80,0.5,17,7,49,95,9,48,23,30,214,60,0.9,-5.4,-17,38,17,135,154,158,353,162,154,320,507
4028,519025,"Middlebrooks, Will ",27,R,5,MIL,27,2,3,0,0,0,1,4,13,0,0,111,226,111,337,-6,-7,-19,-13,13,52,0.31,0,-6,30,97,0,50,29,21,151,35,0.7,-4.2,-135,18,13,0,300,56,462,0,300,56,762
1203,425877,"Molina, Yadier ",33,R,2,STL,534,56,164,38,1,8,58,39,63,3,2,307,360,427,787,16,15,7,10,7,88,0.62,75,88,111,77,49,48,22,30,282,50,5.5,16.2,51,432,149,308,304,361,356,429,420,790,776
2440,471083,"Montero, Miguel A",32,L,2,CHC,241,33,52,8,1,8,33,38,58,1,0,216,327,357,684,-3,-2,-11,-6,13,76,0.66,84,115,83,74,75,50,17,33,236,55,3.8,-2.7,22,244,40,221,189,340,250,387,189,727,439
1070,434604,"Morse, Michael J",34,R,3,FAN,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,0,0,100,51,77,0,67,0,33,0,35,0,-1.6,-74,6,2,0,0,0,0,0,0,0,0
2715,461235,"Moss, Brandon ",32,L,o937,STL,413,66,93,19,2,28,67,39,141,1,0,225,300,484,784,5,7,2,5,8,66,0.28,172,186,107,82,83,27,20,53,241,35,4.7,-10.4,45,343,121,223,232,303,289,525,375,828,664
3013,502517,"Murphy, Daniel ",31,L,453,WAS,531,88,184,47,5,25,104,35,57,5,3,347,390,595,985,36,33,28,29,6,89,0.61,135,138,138,105,71,36,22,42,314,50,8.9,54.8,111,409,173,354,329,396,376,614,548,1010,924
5035,608596,"Murphy, Tom ",25,R,2,COL,44,8,12,2,0,5,13,4,19,1,0,273,347,659,1006,-1,-2,-13,-8,8,57,0.21,287,225,111,89,99,28,24,48,274,25,7.8,4.3,102,34,15,323,154,382,267,774,385,1157,651
4091,571976,"Myers, Wil ",25,R,3o8,SD,599,99,155,29,4,28,94,68,160,28,6,259,336,461,797,28,28,23,24,10,73,0.43,125,111,100,121,125,45,21,34,263,40,5.4,6.9,51,513,163,258,261,331,350,460,465,791,814
3456,543590,"Nieuwenhuis, Kirk ",28,L,o879,MIL,335,38,70,18,1,13,44,56,133,8,9,209,324,385,709,1,1,-7,-3,14,60,0.42,138,129,86,62,40,46,20,34,220,35,3.7,-10.4,1,349,43,218,135,332,256,399,270,732,526
4773,607043,"Nimmo, Brandon ",23,L,o7,NYM,73,12,20,1,0,1,6,6,20,0,0,274,338,329,666,-3,-4,-15,-9,8,73,0.3,35,79,83,118,0,42,30,28,228,20,3.8,-1.7,-28,72,8,273,286,333,375,333,286,667,661
4240,519082,"Noonan, Nick ",27,L,6,SD,18,0,3,0,0,0,1,1,5,0,1,167,200,167,367,-4,-6,0,0,5,72,0.2,0,101,63,114,29,36,7,57,105,20,0.8,-2.1,-64,19,1,176,0,211,0,176,0,387,0
3700,519083,"Norris, Derek ",27,R,2,SD,415,50,77,17,0,14,42,36,139,9,2,186,255,328,583,-4,-2,-9,-5,8,67,0.26,100,103,93,50,47,35,22,43,212,35,2.6,-20.4,-20,323,135,178,203,241,289,323,339,565,628
3578,456488,"Nunez, Eduardo ",29,R,56,SF,553,73,159,24,4,16,67,29,88,40,10,288,325,432,758,33,30,22,25,5,84,0.33,80,85,95,142,163,50,17,34,264,35,5,4.9,55,449,146,295,265,336,295,424,456,760,750
4870,598284,"O Brien, Peter ",25,R,o7,ARI,64,6,9,1,0,5,9,3,27,0,0,141,179,391,570,-5,-6,-17,-11,4,58,0.11,176,198,89,70,0,46,3,51,174,30,2.1,-5.4,4,44,23,143,136,182,174,310,545,491,719
4878,493343,"Olivera, Hector ",31,R,5,FAN,19,2,4,1,0,0,2,1,5,0,0,211,238,263,501,-4,-6,0,0,5,74,0.2,48,-8,40,93,0,60,7,33,177,25,2.1,-1.3,-26,17,4,200,250,235,250,267,250,502,500
4223,572008,"Owings, Christopher ",24,R,46o8,ARI,437,52,121,24,11,5,49,20,87,21,2,277,315,416,731,16,15,5,9,4,80,0.23,84,75,97,159,181,50,23,27,273,40,4.7,0.5,46,350,116,267,306,305,345,395,481,700,826
4356,542303,"Ozuna, Marcell ",25,R,o87,MIA,557,75,148,23,6,23,76,43,115,0,3,266,321,452,773,12,13,8,10,7,79,0.37,105,121,121,134,3,44,20,37,262,35,4.9,4.2,58,480,128,259,289,319,328,413,595,732,923
3756,457574,"Pacheco, Jordan ",30,R,2,ATL,51,1,8,4,0,0,0,0,14,0,0,157,157,235,392,-7,-8,-19,-13,0,73,0,72,77,64,85,0,41,19,41,201,45,1.1,-6.3,-24,38,13,158,154,158,154,237,231,395,385
2183,434636,"Pagan, Angel ",35,B,o87,SF,495,71,137,24,5,12,55,42,66,15,4,277,331,418,750,16,16,8,12,8,87,0.64,78,56,86,126,116,43,25,32,283,60,4.9,6.9,64,361,179,282,266,352,291,414,426,766,717
4661,605412,"Panik, Joe ",25,L,4,SF,464,67,111,21,7,10,62,50,47,5,0,239,315,379,695,4,6,-1,3,10,90,1.06,73,87,94,122,127,45,18,37,270,75,4,-11.3,75,379,147,245,226,324,295,411,301,734,595
3877,517370,"Paredes, Jimmy ",27,B,0o79,PHI,158,15,35,8,0,5,19,7,48,0,1,222,253,367,620,0,0,-14,-9,4,70,0.15,102,94,83,91,3,55,17,27,228,30,3,-7.2,-1,123,44,237,175,262,227,432,175,694,402
4707,592620,"Parker, Jarrett ",27,L,o97,SF,127,22,30,3,1,5,14,19,44,0,1,236,358,394,751,-2,-2,-13,-8,13,65,0.43,103,76,93,119,3,52,20,28,226,30,4.3,0,7,112,39,289,108,429,154,467,216,895,370
3242,467827,"Parra, Gerardo ",29,L,o9783,COL,368,45,93,27,3,7,39,9,73,6,4,253,271,399,671,4,4,-4,-0,2,80,0.12,96,100,104,91,69,55,19,26,278,45,3.6,-11.5,32,281,100,251,258,270,273,413,361,684,634
5383,641958,"Patterson, Jordan ",24,L,o,COL,18,1,8,1,0,0,2,1,1,0,1,444,474,500,974,-3,-4,0,0,5,94,1,39,123,113,100,12,35,29,35,290,55,8.8,1.6,51,16,3,438,500,438,667,500,500,938,1167
4695,572019,"Paulsen, Benjamin ",28,L,3o,COL,92,8,20,5,0,1,11,5,27,0,0,217,258,304,562,-5,-6,-17,-11,5,71,0.19,69,53,53,99,0,52,14,34,194,25,2.6,-7.1,-19,89,8,202,375,247,375,286,500,533,875
4377,592626,"Pederson, Joc ",24,L,8o,LA,406,64,100,26,0,25,68,63,130,6,2,246,352,495,847,11,12,6,8,13,68,0.48,169,134,107,77,63,40,21,40,261,40,5.8,14,59,399,77,269,125,371,250,547,219,918,469
1087,430910,"Pena, Brayan ",34,B,2,STL,13,0,2,1,0,0,0,1,2,0,0,154,214,231,445,-4,-6,0,0,7,85,0.5,61,-1,31,48,0,64,18,18,193,55,1.5,-0.9,18,12,2,91,500,167,500,182,500,348,1000
3192,455369,"Pena, Ramiro ",30,B,45,SF,87,9,26,6,1,1,10,2,16,0,0,299,330,425,755,0,0,-14,-8,2,82,0.13,82,67,89,98,0,44,15,41,239,25,4.9,0,28,68,23,308,273,338,304,477,273,815,577
2549,452254,"Pence, Hunter ",33,R,o9,SF,395,58,114,23,1,13,57,43,95,1,1,289,357,451,808,11,11,3,7,10,76,0.45,104,79,93,100,52,55,17,28,254,35,5.8,12.4,39,313,129,302,256,371,326,432,496,802,821
4640,444482,"Peralta, David ",28,L,o79,ARI,171,23,43,9,5,4,15,8,42,2,0,251,295,433,728,-1,-2,-12,-7,4,75,0.19,109,99,106,123,130,51,21,28,269,40,4.3,-1.7,37,139,44,263,211,295,295,436,421,731,717
811,425509,"Peralta, Jhonny ",34,R,65,STL,289,37,75,17,1,8,29,20,56,0,0,260,307,408,715,1,1,-8,-3,6,81,0.36,92,103,105,85,0,41,24,35,267,45,4.3,-4.7,36,230,83,288,182,335,229,443,312,778,541
